T Lat Lon Hsns Ve Vn SNS_GOOD Shassi
166.9 42.935168552475474 -8.401144191202443 516.8891831175645 46.09902656477714 -1.371827214006294 1 1
166.95000000000002 42.93516793509424 -8.401115955755392 516.8798349828036 46.08400057258973 -1.422374397857085 1 1
167.0 42.93516729496459 -8.401087729511945 516.8698820378464 46.067073146699045 -1.4612333121381 1 1
167.05 42.93516663734677 -8.401059513636726 516.8592715990835 46.04913016932716 -1.5223634073841823 1 1
167.10000000000002 42.935165952217766 -8.401031308751767 516.8480185824787 46.03258188527956 -1.5617088116065383 1 1
167.15 42.93516524938164 -8.401003114002828 516.8361754488768 46.01533027697897 -1.6016743354190268 1 1
167.20000000000002 42.93516452855931 -8.400974929820698 516.8237224847597 45.99785507341322 -1.6363387423582183 1 1
167.25 42.93516379213651 -8.400946756342332 516.8106607344355 45.98029703913216 -1.6878786211916663 1 1
167.3 42.93516303251854 -8.40091859361847 516.7970296770901 45.96248103454087 -1.7259098132900743 1 1
167.35000000000002 42.93516225578489 -8.400890441807126 516.7828191961811 45.94277654132059 -1.7660542620562216 1 1
167.4 42.935161460984524 -8.400862302064994 516.7679705745979 45.92424915236528 -1.802541890789353 1 1
167.45000000000002 42.935160649763134 -8.400834173671107 516.7525201359308 45.90463621837281 -1.8595415075142312 1 1
167.5 42.935159812889474 -8.400806057290366 516.7364453045421 45.88281042379248 -1.899322241792493 1 1
167.55 42.93515895811277 -8.40077795427814 516.7196770362361 45.860469227673775 -1.9425170539151608 1 1
167.60000000000002 42.93515808389654 -8.400749864950122 516.7022435193269 45.8403944063396 -1.976929698185801 1 1
167.65 42.93515719419314 -8.400721787918165 516.6842365401462 45.81872199812413 -2.027987088550828 1 1
167.70000000000002 42.93515628151172 -8.400693724160796 516.6656811253381 45.79652497348714 -2.06213077399694 1 1
167.75 42.93515535346416 -8.400665673999343 516.6465793462082 45.77362940013687 -2.096272200059562 1 1
167.8 42.93515441005149 -8.400637637861667 516.626954941122 45.75066084134365 -2.123421891646946 1 1
167.85000000000002 42.93515345442029 -8.400609615792474 516.6068011440296 45.7282394321031 -2.164393594359394 1 1
167.9 42.935152480350055 -8.400581607456646 516.5861441802191 45.70821757381336 -2.19430535887125 1 1
167.95000000000002 42.93515149281824 -8.400553611384469 516.5650289724268 45.68558312592079 -2.2234357791697987 1 1
168.0 42.93515049217648 -8.400525629176148 516.5433962196249 45.664351700962015 -2.2455599461563303 1 1
168.05 42.93514948157789 -8.40049765997234 516.5212583669197 45.64120402871188 -2.282309062738671 1 1
168.10000000000002 42.93514845444059 -8.400469704946742 516.4986103035991 45.6192988398305 -2.3083424340970216 1 1
168.15 42.93514741558717 -8.40044176333834 516.4754912652166 45.59256818516097 -2.335484258963312 1 1
168.20000000000002 42.93514636451875 -8.400413838102715 516.4518158037345 45.56460914401903 -2.3556910527115167 1 1
168.25 42.93514530435641 -8.400385929992247 516.4275826496778 45.53755038930324 -2.3814927844972305 1 1
168.3 42.93514423258217 -8.400358038455517 516.4028480926123 45.50951257155729 -2.41434542827716 1 1
168.35000000000002 42.93514314602282 -8.400330164092201 516.3776213265227 45.47963300160809 -2.4466343518943523 1 1
168.4 42.935142044932064 -8.40030230803037 516.3518749810711 45.45422951744046 -2.4703259280893266 1 1
168.45000000000002 42.93514093317907 -8.400274467528442 516.3256802338296 45.42653016805394 -2.4965437209489614 1 1
168.5 42.93513980962694 -8.400246643992626 516.2990043592504 45.4007149657071 -2.52683102864516 1 1
168.55 42.93513867244421 -8.400218836268897 516.2719042214187 45.37363216253535 -2.5539791586053378 1 1
168.60000000000002 42.93513752304365 -8.400191045133655 516.2443654825491 45.34699866447199 -2.572870790087548 1 1
168.65 42.93513636514104 -8.400163270311706 516.2164127781317 45.31980570414754 -2.5927313642674665 1 1
168.70000000000002 42.9351351983003 -8.40013551214572 516.1880463120089 45.2908745953054 -2.6128652192888704 1 1
168.75 42.93513402239846 -8.400107771700304 516.1592824791524 45.26491802225131 -2.6275203569590286 1 1
168.8 42.93513283990117 -8.40008004715357 516.1301921380219 45.23568185018459 -2.6508575644860377 1 1
168.85000000000002 42.935131646901134 -8.400052340514263 516.100762803061 45.20677952682386 -2.6666654510973378 1 1
168.9 42.93513044678686 -8.400024651577901 516.0710210588537 45.18251501628162 -2.6822726122988088 1 1
168.95000000000002 42.935129239648674 -8.399996977503847 516.0410600790111 45.1590598418853 -2.6944596948101496 1 1
169.0 42.935128027025776 -8.399969317796387 516.0108927873277 45.13267984631269 -2.7122864362011425 1 1
169.05 42.93512680638007 -8.399941674246964 515.9805132765165 45.10683998519781 -2.7283488861200684 1 1
169.10000000000002 42.93512557850557 -8.399914046524751 515.9499395810939 45.07978756170634 -2.738837925872895 1 1
169.15 42.93512434591054 -8.399886435372434 515.919173409601 45.06045419497303 -2.737540445205604 1 1
169.20000000000002 42.93512311389943 -8.399858836062126 515.8882685556373 45.03696025975889 -2.7461876860088115 1 1
169.25 42.93512187799668 -8.39983125114216 515.8572193188832 45.012320450952025 -2.756650177119094 1 1
169.3 42.93512063738535 -8.399803681314378 515.8260364591182 44.98992186868575 -2.766403615362925 1 1
169.35000000000002 42.93511939238454 -8.399776125206039 515.7947394363254 44.96798512180117 -2.7660659854184813 1 1
169.4 42.93511814753568 -8.39974858253427 515.7633270264233 44.94327258497472 -2.7790705186038376 1 1
169.45000000000002 42.93511689683421 -8.399721054999231 515.7317880936173 44.91864315482012 -2.797513005982343 1 1
169.5 42.93511563783282 -8.399693542550022 515.700109653356 44.88857941048676 -2.8172524590564527 1 1
169.55 42.93511436994782 -8.399666048515138 515.6682809425935 44.8585186636657 -2.833389357835097 1 1
169.60000000000002 42.93511309480051 -8.399638572892744 515.6363303642727 44.82806820336684 -2.8492460148916416 1 1
169.65 42.93511181251702 -8.399611115921541 515.604292409739 44.80316695668786 -2.8619692492873763 1 1
169.70000000000002 42.93511052450752 -8.39958367420266 515.5722180478045 44.773656807386025 -2.8798365842128986 1 1
169.75 42.93510922845693 -8.399556250559039 515.5401328967189 44.74662113719723 -2.892450279482494 1 1
169.8 42.93510792672965 -8.399528843475071 515.5080796354159 44.72417566564191 -2.9043155874958595 1 1
169.85000000000002 42.935106619662434 -8.399501450139287 515.4761329395521 44.70092903689477 -2.9111397303261617 1 1
169.9 42.93510530952407 -8.399474071042391 515.444305733141 44.677212046843366 -2.9250771201952186 1 1
169.95000000000002 42.93510399311327 -8.39944670647248 515.4125995181511 44.65339391617612 -2.935240108524567 1 1
170.0 42.93510267212868 -8.399419356491503 515.3810299724075 44.62769600432747 -2.9461883907378392 1 1
170.05 42.93510134621689 -8.399392022250822 515.3496113732738 44.60461394868061 -2.9559891231476114 1 1
170.10000000000002 42.935100015894335 -8.399364702148237 515.3183275496311 44.57905864565825 -2.969513771979969 1 1
170.15 42.93509867948509 -8.399337397698604 515.2871825960694 44.553646721833815 -2.9802982854194218 1 1
170.20000000000002 42.93509733822236 -8.399310108814106 515.2561701385735 44.52851639155575 -2.9921037844263103 1 1
170.25 42.93509599164663 -8.399282835322271 515.2252899410496 44.50570962159888 -3.0027035333063754 1 1
170.3 42.93509464030055 -8.399255575799932 515.1945424744054 44.480182956941526 -3.0175393856449704 1 1
170.35000000000002 42.93509328227769 -8.399228331913015 515.1639618326491 44.45632901993256 -3.026767638886036 1 1
170.4 42.935091920101705 -8.399201102636981 515.1335507067824 44.4304781812459 -3.039687315572399 1 1
170.45000000000002 42.93509055211131 -8.399173889194929 515.1033255743038 44.40508304111014 -3.052923760303591 1 1
170.5 42.93508917816394 -8.399146691307747 515.0732696566864 44.38145465395655 -3.070836799043619 1 1
170.55 42.93508779615492 -8.399119507893312 515.0433512979134 44.35900760235731 -3.0883975150284178 1 1
170.60000000000002 42.93508640624281 -8.399092338228064 515.0135890287655 44.3347849494057 -3.0991594700569656 1 1
170.65 42.93508501148735 -8.399065183399554 514.9840415722454 44.31150382916517 -3.11173066221354 1 1
170.70000000000002 42.93508361107431 -8.399038042831101 514.9547419490178 44.29078856575599 -3.129134865537497 1 1
170.75 42.93508220282861 -8.399010914951134 514.9256915226867 44.271612487462434 -3.14617878007856 1 1
170.8 42.935080786912415 -8.398983798816912 514.8969400825342 44.25270371866685 -3.1551616998381875 1 1
170.85000000000002 42.93507936695351 -8.398956694264715 514.8685534898559 44.23442680277666 -3.164902693528276 1 1
170.9 42.93507794261073 -8.39892960090754 514.8405924594691 44.21367222112836 -3.1844851355630515 1 1
170.95000000000002 42.935076509455 -8.398902520262947 514.8131333529209 44.19623383740933 -3.204820145105596 1 1
171.0 42.93507506714763 -8.39887545029979 514.786193439293 44.18065591142315 -3.219701958040208 1 1
171.05 42.93507361814279 -8.39884838987855 514.7597916823634 44.16476383604906 -3.237754458335337 1 1
171.10000000000002 42.93507216101354 -8.39882133919165 514.7339828897597 44.14970234628283 -3.2552236733563924 1 1
171.15 42.93507069602239 -8.398794297730365 514.7088368457854 44.13598089546495 -3.278516256386792 1 1
171.20000000000002 42.93506922054858 -8.398767264673937 514.6843788635505 44.125496551065766 -3.293774883789228 1 1
171.25 42.93506773820769 -8.398740238039657 514.6605627561242 44.11538754685439 -3.3140333544753973 1 1
171.3 42.93506624674963 -8.398713217597644 514.6374512519296 44.106702860925 -3.3336890761369755 1 1
171.35000000000002 42.93506474644565 -8.398686202475512 514.6150202880522 44.0980428302211 -3.352339327104983 1 1
171.4 42.93506323774822 -8.398659192658165 514.593354883795 44.08886962215947 -3.380035553556706 1 1
171.45000000000002 42.9350617165863 -8.398632188459935 514.5725091723668 44.080559077865686 -3.410401592439585 1 1
171.5 42.93506018175834 -8.398605189352454 514.5524172748613 44.07285263827969 -3.438736893328976 1 1
171.55 42.93505863417828 -8.398578194965712 514.5331487694057 44.06602659835671 -3.4628960232672408 1 1
171.60000000000002 42.93505707572555 -8.398551204760484 514.5146858810856 44.0585733820092 -3.492971722579738 1 1
171.65 42.93505550373745 -8.39852421912092 514.4971026315748 44.05128320340551 -3.52306553166691 1 1
171.70000000000002 42.935053918205845 -8.398497237947169 514.4804531067093 44.04582130879698 -3.538457510678325 1 1
171.75 42.93505232574717 -8.398470260119424 514.464685677858 44.03847364263249 -3.5725630999213696 1 1
171.8 42.93505071793951 -8.39844328679272 514.4499215919582 44.03113518330317 -3.6102430620597943 1 1
171.85000000000002 42.93504909317424 -8.398416317961429 514.4361517559604 44.023773669134805 -3.643526872039561 1 1
171.9 42.9350474534298 -8.398389353639683 514.4234866567689 44.01714072821628 -3.67370110382737 1 1
171.95000000000002 42.935045800105655 -8.398362393381245 514.4118750480641 44.00959669628757 -3.713798468289572 1 1
172.0 42.93504412873596 -8.398335437744164 514.4013434001274 44.00148502658392 -3.755212025118596 1 1
172.05 42.93504243872837 -8.39830848707613 514.3919706189862 43.99429832650807 -3.7880451903162258 1 1
172.10000000000002 42.93504073394444 -8.398281540810615 514.3836823652698 43.986529452873214 -3.818725247502704 1 1
172.15 42.93503901535316 -8.398254599304204 514.3766322356909 43.97794030070894 -3.8539500980329833 1 1
172.20000000000002 42.93503728090917 -8.398227663059329 514.370864157091 43.96976184655619 -3.887171089567657 1 1
172.25 42.9350355315143 -8.398200731824451 514.3662738780478 43.95973715192634 -3.93421293698434 1 1
172.3 42.93503376094855 -8.398173806730394 514.362952541772 43.94954209283991 -3.9783624336904793 1 1
172.35000000000002 42.935031970513634 -8.39814688788152 514.3609189159448 43.94206236198438 -4.009762969167675 1 1
172.4 42.93503016594711 -8.398119973614717 514.3598731970956 43.93622537293941 -4.011593161879002 1 1
172.45000000000002 42.93502836055693 -8.398093062923817 514.3599365061579 43.92633323089467 -4.0413124846953625 1 1
172.5 42.93502654179176 -8.398066158292592 514.3613059450981 43.9138045782362 -4.084046775929977 1 1
172.55 42.93502470379432 -8.398039261335901 514.3640908783569 43.90187073759223 -4.128830472884953 1 1
172.60000000000002 42.93502284564229 -8.398012371689441 514.3681365523452 43.89084416298292 -4.155354512162346 1 1
172.65 42.93502097555327 -8.397985488797525 514.3735521270394 43.87501361193602 -4.213886455802701 1 1
172.70000000000002 42.93501907912236 -8.397958615602578 514.380442543445 43.85830922848905 -4.286641105560999 1 1
172.75 42.93501714994873 -8.39793175263984 514.3886640080729 43.84180117408084 -4.361972827578321 1 1
172.8 42.93501518687256 -8.397904899789076 514.3981101694865 43.824755828770144 -4.429088610182357 1 1
172.85000000000002 42.9350131935914 -8.397878057379396 514.4087799456561 43.80980768378064 -4.475871316284409 1 1
172.9 42.935011179256 -8.397851224126285 514.4204575961857 43.79722470036602 -4.482405117021648 1 1
172.95000000000002 42.93500916198011 -8.397824398581104 514.4333540554138 43.77954787774876 -4.519203389528444 1 1
173.0 42.93500712814342 -8.39779758386381 514.4475188799659 43.75867618233657 -4.5640538697070525 1 1
173.05 42.93500507412208 -8.397770781931257 514.4629791933374 43.74168461825071 -4.588299497825307 1 1
173.10000000000002 42.93500300918915 -8.397743990406898 514.4794474774433 43.72132839976529 -4.619513939588967 1 1
173.15 42.93500093020839 -8.397717211351573 514.4969975010057 43.69628743249064 -4.685226198385899 1 1
173.20000000000002 42.93499882165429 -8.39769044763468 514.5156392060736 43.67011221145144 -4.756744761505837 1 1
173.25 42.93499668091372 -8.397663699950957 514.5351984209595 43.6455314206056 -4.81350712504856 1 1
173.3 42.93499451462766 -8.397636967323843 514.5555663633385 43.6158451659074 -4.875605015077985 1 1
173.35000000000002 42.93499232039488 -8.397610252880416 514.5768336384231 43.58820224277304 -4.934144226907894 1 1
173.4 42.93499009981692 -8.397583555369161 514.5988750111098 43.56505916987557 -4.976751660905851 1 1
173.45000000000002 42.9349878600638 -8.39755687203396 514.6215176765797 43.5366809136625 -5.03082834448807 1 1
173.5 42.93498559597384 -8.397530206081338 514.64474804075 43.50996638257112 -5.05594210891065 1 1
173.55 42.9349833205816 -8.397503556492284 514.6685079421284 43.47974661113365 -5.08034191155477 1 1
173.60000000000002 42.934981034208406 -8.39747692541374 514.6926932413589 43.448467185673714 -5.131492992708785 1 1
173.65 42.93497872481503 -8.397450313494748 514.7172487507609 43.41535785046023 -5.182978541189512 1 1
173.70000000000002 42.93497639225093 -8.397423721856123 514.7421069947143 43.38281677065137 -5.20855714731137 1 1
173.75 42.93497404817538 -8.397397150149823 514.7672653986733 43.35120078097672 -5.238178455044811 1 1
173.8 42.93497169076896 -8.397370597809235 514.7926718741019 43.31351825699851 -5.291808713895478 1 1
173.85000000000002 42.93496930922662 -8.397344068550089 514.8182960799516 43.28135350874514 -5.340306579426012 1 1
173.9 42.93496690585815 -8.397317558992786 514.8440388276249 43.249134452726985 -5.393659726905704 1 1
173.95000000000002 42.93496447847847 -8.397291069170599 514.8698549466441 43.21523103914337 -5.442193834732831 1 1
174.0 42.93496202925636 -8.397264600115196 514.8957507667593 43.18206856798045 -5.478396028803831 1 1
174.05 42.934959563741714 -8.39723815137276 514.9216854579782 43.1486067616331 -5.518099785834842 1 1
174.10000000000002 42.93495708035867 -8.397211723126635 514.9476476714419 43.11680824979205 -5.566020086874246 1 1
174.15 42.93495457540943 -8.397185314358074 514.9735839488359 43.08276898254805 -5.608855293178322 1 1
174.20000000000002 42.934952051182506 -8.39715892643953 514.999500460689 43.051264479097526 -5.636736747391542 1 1
174.25 42.93494951440773 -8.39713255781848 515.0253772061509 43.02007276723997 -5.667338596393639 1 1
174.3 42.93494696386082 -8.397106208303349 515.0511804264904 42.98655489435178 -5.698692054875043 1 1
174.35000000000002 42.934944399203516 -8.397079879318895 515.0768883253501 42.9570330720256 -5.723990602342407 1 1
174.4 42.93494182316076 -8.397053568417565 515.1024940093514 42.92669184809149 -5.759298642668531 1 1
174.45000000000002 42.93493923122789 -8.397027276101246 515.1279853249883 42.89764533785955 -5.785384767800616 1 1
174.5 42.934936627555146 -8.397001001576935 515.1533369770319 42.86718556054039 -5.810214074960339 1 1
174.55 42.93493401270815 -8.39697474571025 515.1785158307378 42.83793212711054 -5.827390770167042 1 1
174.60000000000002 42.934931390130906 -8.396948507762318 515.2034957977098 42.80425526275263 -5.859732611611633 1 1
174.65 42.934928752998445 -8.396922290442461 515.2282561961525 42.77460550812543 -5.881362809739795 1 1
174.70000000000002 42.93492610613148 -8.396896091284104 515.2528140751532 42.74427367836118 -5.904430122094903 1 1
174.75 42.93492344888324 -8.396869910705014 515.2771333483889 42.71445274129823 -5.9208275027795 1 1
174.8 42.93492078425546 -8.396843748392275 515.3011836907679 42.684317834006166 -5.941003515166243 1 1
174.85000000000002 42.93491811054763 -8.396817604538192 515.3249460316383 42.65532826501366 -5.966784292016463 1 1
174.9 42.934915425237335 -8.396791478441255 515.348422501329 42.6291479366888 -5.991925691045737 1 1
174.95000000000002 42.934912728612346 -8.396765368380825 515.3716346369762 42.6016490792489 -6.010049183496148 1 1
175.0 42.93491002383101 -8.396739275164492 515.394562996561 42.57400109708197 -6.029651062401945 1 1
175.05 42.93490731022799 -8.396713198883598 515.4172128638916 42.544262986732925 -6.053025790296841 1 1
175.10000000000002 42.93490458610534 -8.396687140818331 515.4395648985701 42.514753263854296 -6.073380504278083 1 1
175.15 42.9349018528222 -8.396661100828808 515.4616183414923 42.4881539649165 -6.0849800453246905 1 1
175.20000000000002 42.934899114318775 -8.396635077132412 515.4833938407736 42.46221972580402 -6.096892683343608 1 1
175.25 42.93489637045416 -8.396609069321801 515.5048898182301 42.436266110621226 -6.109923103731379 1 1
175.3 42.934893620725305 -8.396583077408835 515.5260910975002 42.41066071732889 -6.117880903215272 1 1
175.35000000000002 42.9348908674151 -8.396557101180237 515.5469852944802 42.383550801296295 -6.129828721847262 1 1
175.4 42.93488810872787 -8.396531141557515 515.5675378107175 42.35762133064606 -6.145777232823131 1 1
175.45000000000002 42.93488534286313 -8.396505197817653 515.5877453380375 42.331850991740346 -6.160922769451644 1 1
175.5 42.93488257018225 -8.396479269863184 515.6075944114053 42.30875127826603 -6.172002418753468 1 1
175.55 42.93487979251506 -8.396453356058368 515.6270970332937 42.28308728181528 -6.184455915563691 1 1
175.60000000000002 42.93487700924327 -8.396427457973811 515.6462033101674 42.25654350178505 -6.198242289823211 1 1
175.65 42.93487421976702 -8.39640157614837 515.6648923149658 42.233374967333006 -6.210219285606348 1 1
175.70000000000002 42.93487142490062 -8.396375708514737 515.6832194508065 42.21223832775536 -6.216057755313329 1 1
175.75 42.93486862740666 -8.396349853828385 515.7011975829572 42.19121310443216 -6.223064015344615 1 1
175.8 42.93486582675959 -8.39632401202107 515.7188313040749 42.16796400907841 -6.229031411663834 1 1
175.85000000000002 42.93486302342693 -8.3962981844549 515.7360505437929 42.14549707333041 -6.23281775239379 1 1
175.9 42.93486021839026 -8.396272370650802 515.7528630523742 42.12416319878966 -6.238518483227514 1 1
175.95000000000002 42.93485741078803 -8.396246569914783 515.7692767289409 42.102504186061296 -6.245421513194597 1 1
176.0 42.93485460007914 -8.396220782445987 515.7852215942296 42.080483502101984 -6.250850295375861 1 1
176.05 42.93485178692708 -8.396195008465934 515.800628127087 42.057127447061056 -6.252529794151657 1 1
176.10000000000002 42.934848973019164 -8.396169248792521 515.8154050541683 42.03471471878707 -6.256803491786874 1 1
176.15 42.93484615718791 -8.39614350284797 515.8295492528063 42.01332561489273 -6.261363627858077 1 1
176.20000000000002 42.93484333930441 -8.396117770005313 515.8430035044065 41.99258790856408 -6.264238452231552 1 1
176.25 42.93484052012711 -8.39609204986557 515.8557534677609 41.97276240568439 -6.263365892526391 1 1
176.3 42.93483770134251 -8.396066341870025 515.86774206828 41.95267371964962 -6.263223817814184 1 1
176.35000000000002 42.93483488262185 -8.396040646179861 515.8789452103663 41.933949503306565 -6.262429025470812 1 1
176.4 42.93483206425889 -8.396014961959352 515.889311095229 41.91715489419781 -6.260013795410443 1 1
176.45000000000002 42.934829246982886 -8.395989288026627 515.8989074103806 41.89971214191434 -6.259399958656708 1 1
176.5 42.93482642998314 -8.395963624778657 515.9077004296249 41.881456585841406 -6.2578362378707935 1 1
176.55 42.934823613687136 -8.39593797271328 515.9155972213308 41.86363752448902 -6.254455872619372 1 1
176.60000000000002 42.934820798912455 -8.395912331563139 515.9225807072738 41.84454766135553 -6.249209894860007 1 1
176.65 42.93481798649867 -8.395886702106582 515.9285111098736 41.82662673260559 -6.245588983561256 1 1
176.70000000000002 42.93481517571446 -8.395861083627642 515.9334415729832 41.80896179311999 -6.241710793662746 1 1
176.75 42.93481236667561 -8.395835475969522 515.937331928418 41.79049195751154 -6.237227741340978 1 1
176.8 42.934809559654326 -8.395809879625208 515.9401192299988 41.77270887264105 -6.231041267776809 1 1
176.85000000000002 42.93480675541721 -8.395784294174065 515.9417977245159 41.753734582385775 -6.2252097650808365 1 1
176.9 42.93480395380454 -8.395758720345688 515.9422767815374 41.73709532915882 -6.220015106606338 1 1
176.95000000000002 42.93480115452967 -8.39573315670988 515.9416637194633 41.72388371869236 -6.21515211060216 1 1
177.0 42.93479835744337 -8.395707601167233 515.9401756067151 41.70984039002165 -6.210400620422597 1 1
177.05 42.934795562495445 -8.395682054227162 515.9377688285298 41.69525968942303 -6.208236993718748 1 1
177.10000000000002 42.934792768521234 -8.395656516218795 515.9344199821278 41.68007497394171 -6.203195567388174 1 1
177.15 42.934789976815885 -8.395630987512083 515.9300444110074 41.668517092823706 -6.196408515192205 1 1
177.20000000000002 42.934787188165 -8.395605465885616 515.9248391898335 41.65466421738976 -6.188189859960961 1 1
177.25 42.93478440321285 -8.395579952745049 515.9186405557069 41.64097382304061 -6.183631959053388 1 1
177.3 42.93478162031196 -8.39555444799086 515.9114772532222 41.62713073110511 -6.174002260829419 1 1
177.35000000000002 42.93477884174484 -8.39552895171657 515.9032516655863 41.6132811529214 -6.162413066257908 1 1
177.4 42.93477606839334 -8.39550346392614 515.8939206084631 41.5982044551479 -6.1543303778688 1 1
177.45000000000002 42.93477329867941 -8.39547798537117 515.883438947515 41.58641756271624 -6.143002071553596 1 1
177.5 42.934770534063695 -8.39545251403667 515.8719977001501 41.5745995097334 -6.129864815314457 1 1
177.55 42.93476777536031 -8.39542704994172 515.8595939332149 41.562061219650566 -6.118382690123137 1 1
177.60000000000002 42.934765021824354 -8.395401593527453 515.8462137871456 41.550559185676654 -6.1099869882961535 1 1
177.65 42.934762272066834 -8.395376144159165 515.8319872812514 41.54030012228434 -6.095945506510087 1 1
177.70000000000002 42.93475952862857 -8.39535070107554 515.8169520133733 41.531078505791406 -6.0800515412564495 1 1
177.75 42.93475679234327 -8.395325263641142 515.8011555967413 41.521830500079496 -6.067370412953313 1 1
177.8 42.93475406176502 -8.39529983187213 515.7846026938735 41.51116195469698 -6.059708859139316 1 1
177.85000000000002 42.93475133463479 -8.395274406638569 515.7672088403255 41.50110799926018 -6.0479461889572965 1 1
177.9 42.93474861279826 -8.39524898756402 515.7489470407877 41.491273104303296 -6.035412136088151 1 1
177.95000000000002 42.93474589660258 -8.395223574514304 515.7298138559242 41.4825789257991 -6.017251146180101 1 1
178.0 42.93474318858012 -8.395198166790736 515.7098052803756 41.47295069838565 -6.00778877136954 1 1
178.05 42.93474048481613 -8.395172764965405 515.6889133053434 41.46331562654324 -5.995065329317643 1 1
178.10000000000002 42.93473778677823 -8.3951473690425 515.6670856426879 41.45508091893095 -5.982172120799691 1 1
178.15 42.934735094542816 -8.395121978164301 515.6444107741927 41.44729742247533 -5.960931114016723 1 1
178.20000000000002 42.93473241186676 -8.395096592054438 515.6208112411907 41.44014234619478 -5.944212494284445 1 1
178.25 42.93472973671479 -8.395071210328002 515.5963802503212 41.43230261404602 -5.9259353104163175 1 1
178.3 42.93472706978834 -8.39504583340433 515.5710429245538 41.424247150615095 -5.91101618396967 1 1
178.35000000000002 42.93472440957612 -8.395020461415552 515.544821233837 41.418078839704265 -5.891672835615015 1 1
178.4 42.93472175806924 -8.394995093205795 515.5178312172297 41.413835580918665 -5.8680201798530085 1 1
178.45000000000002 42.93471911720704 -8.39496972759597 515.4901859286185 41.40962721898162 -5.846041696857887 1 1
178.5 42.934716486236105 -8.394944364564704 515.4619129583581 41.40522073443637 -5.830721368181203 1 1
178.55 42.93471386215997 -8.394919004233333 515.4330677117003 41.40289652458711 -5.810745537166067 1 1
178.60000000000002 42.9347112470738 -8.394893645326478 515.4037494289248 41.40247797028884 -5.790088351497343 1 1
178.65 42.934708641284246 -8.394868286676939 515.3740857285875 41.40191735772965 -5.772874446373637 1 1
178.70000000000002 42.93470604324168 -8.394842928371716 515.3441019563027 41.40225694318269 -5.76069674944684 1 1
178.75 42.93470345067959 -8.394817569859446 515.313898056138 41.403610789948175 -5.746704645757162 1 1
178.8 42.93470086441453 -8.394792210518897 515.2835098962414 41.406469536526494 -5.733661637335681 1 1
178.85000000000002 42.93469828401938 -8.394766849428331 515.2530276913074 41.40984377986136 -5.724722808618009 1 1
178.9 42.93469570764707 -8.394741486272007 515.2225330308173 41.41509320489572 -5.712386685799507 1 1
178.95000000000002 42.93469313682654 -8.39471611990139 515.1920965931546 41.42183700608828 -5.699552438548966 1 1
179.0 42.93469057178197 -8.39469074940119 515.161806074972 41.42905212061851 -5.688199522356949 1 1
179.05 42.93468801184667 -8.394665374482727 515.1317197814727 41.43641951868541 -5.680309360158707 1 1
179.10000000000002 42.93468545546228 -8.39463999505273 515.1019004518002 41.44496744341087 -5.671973460777348 1 1
179.15 42.93468290282939 -8.394614610388137 515.0724226051991 41.454418737149325 -5.664212152066908 1 1
179.20000000000002 42.93468035368941 -8.394589219935643 515.0433504089167 41.464986052820656 -5.658043442957302 1 1
179.25 42.9346778073256 -8.394563823011694 515.0147626732745 41.47507457423754 -5.655212660872726 1 1
179.3 42.93467526223576 -8.394538419909551 514.9866692887196 41.48670316594816 -5.650522541687558 1 1
179.35000000000002 42.93467271925665 -8.394513009685937 514.9591616518461 41.49791092863197 -5.646952488191315 1 1
179.4 42.93467017788423 -8.394487592598608 514.9322494553181 41.51048191881823 -5.645727726674621 1 1
179.45000000000002 42.934667637062965 -8.3944621678126 514.906098482853 41.5215231636656 -5.643096522750221 1 1
179.5 42.93466509742586 -8.394436736264876 514.8805992667529 41.53252448653748 -5.642038618557781 1 1
179.55 42.934662558264854 -8.394411297979884 514.8558712150069 41.54378570310583 -5.6431061187948375 1 1
179.60000000000002 42.93466001862339 -8.394385852798449 514.8320622684722 41.553508037060766 -5.645523071394901 1 1
179.65 42.9346574778942 -8.394360401663128 514.8090764286691 41.56389025851983 -5.648105090936073 1 1
179.70000000000002 42.93465493600298 -8.394334944169747 514.7870563912854 41.57495985059571 -5.652142531272691 1 1
179.75 42.93465239229472 -8.394309479897306 514.7661761802351 41.58390079922467 -5.656209742728441 1 1
179.8 42.93464984675604 -8.394284010149583 514.7462617102422 41.59398221550072 -5.659358523071063 1 1
179.85000000000002 42.934647299800254 -8.394258534228058 514.7274735285072 41.60359581817262 -5.664619221732178 1 1
179.9 42.93464475047692 -8.394233052419269 514.7098652912982 41.61282405626149 -5.671245458458976 1 1
179.95000000000002 42.93464219817149 -8.39420756495925 514.6934175516369 41.61976173246333 -5.678305544191743 1 1
180.0 42.9346396426887 -8.394182073250963 514.6779260451591 41.62791461373007 -5.684909431309432 1 1
180.05 42.93463708423388 -8.394156576550106 514.6635933344814 41.635041699600045 -5.694897614138929 1 1
180.10000000000002 42.934634521283925 -8.394131075484978 514.6504277865195 41.63960257619548 -5.706056120712192 1 1
180.15 42.93463195331216 -8.394105571627364 514.6381686551262 41.64468323897105 -5.719152033089243 1 1
180.2 42.93462937944666 -8.394080064658905 514.6270458299089 41.6496618965236 -5.728953242567549 1 1
180.25 42.9346268011702 -8.394054554642086 514.6170513094634 41.65233322539755 -5.7410094288131335 1 1
180.3 42.93462421746791 -8.394029042990129 514.6081206524944 41.65506334984424 -5.754787131872648 1 1
180.35 42.93462162756507 -8.394003529667032 514.600250356106 41.65663150847018 -5.77074994161848 1 1
